Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,CryoSleep,Destination,VIP,Cabin_Deck,Cabin_Number,Cabin_Side,Passenger_Group,Passenger_Number,Transported
42.0,1227.0,773.0,14.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1502,S,7853,01,False
31.0,166.0,0.0,297.0,835.0,0.0,Mars,False,TRAPPIST-1e,False,E,515,S,7853,02,False
9.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1502,S,7853,03,True
34.0,0.0,0.0,0.0,156.0,620.0,Earth,False,TRAPPIST-1e,False,F,1503,S,7856,01,False
21.0,9.0,0.0,0.0,25.0,811.0,Earth,False,TRAPPIST-1e,False,G,1264,P,7858,01,False
16.0,0.0,11.0,0.0,863.0,0.0,Earth,False,55 Cancri e,False,F,1630,P,7858,02,False
40.0,634.0,60.0,134.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1630,P,7858,03,False
23.0,550.0,0.0,738.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1504,S,7859,01,True
6.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1265,P,7861,01,False
17.0,99.0,516.0,1967.0,0.0,6.0,Earth,False,TRAPPIST-1e,False,F,1505,S,7863,01,True
37.0,19.0,443.0,1769.0,0.0,3.0,Earth,False,55 Cancri e,False,F,1506,S,7864,01,True
30.0,0.0,0.0,0.0,0.0,0.0,Europa,True,PSO J318.5-22,False,C,293,S,7865,01,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,293,S,7865,02,True
41.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,293,S,7865,03,True
43.0,0.0,5840.0,0.0,3926.0,977.0,Europa,False,55 Cancri e,False,C,255,P,7866,01,False
17.0,2803.0,0.0,0.0,1.0,21.0,Earth,False,55 Cancri e,False,E,517,S,7868,01,False
37.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,257,P,7870,01,True
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,7871,01,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1267,P,7872,01,False
38.0,0.0,0.0,0.0,1714.0,0.0,Earth,False,TRAPPIST-1e,False,G,1267,P,7872,02,False
25.0,131.0,124.0,408.0,196.0,9.0,Earth,False,TRAPPIST-1e,False,F,1633,P,7872,03,False
6.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1267,P,7872,04,False
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1267,P,7872,05,True
7.0,0.0,0.0,0.0,0.0,0.0,Earth,False,PSO J318.5-22,False,G,1267,P,7872,06,True
24.0,569.0,156.0,0.0,12.0,0.0,Earth,False,TRAPPIST-1e,False,F,1634,P,7873,01,False
19.0,0.0,721.0,0.0,25.0,1.0,Earth,False,TRAPPIST-1e,False,F,1634,P,7873,02,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,309,S,7875,01,True
49.0,0.0,1738.0,0.0,19.0,0.0,Earth,False,TRAPPIST-1e,False,G,1268,P,7877,01,False
18.0,0.0,0.0,32.0,0.0,673.0,Earth,False,TRAPPIST-1e,False,G,1269,P,7878,01,False
25.0,0.0,478.0,71.0,11.0,162.0,Earth,False,TRAPPIST-1e,False,G,1270,P,7879,01,False
46.0,248.0,0.0,0.0,4.0,0.0,Earth,False,TRAPPIST-1e,False,F,1507,S,7881,01,False
33.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1271,P,7882,01,False
10.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1271,P,7882,02,True
38.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1272,P,7883,01,True
23.0,1610.0,2.0,465.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,512,P,7884,01,False
26.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1273,P,7885,01,True
16.0,0.0,11.0,0.0,8.0,827.0,Earth,False,TRAPPIST-1e,False,G,1274,P,7886,01,False
29.0,37.0,0.0,644.0,0.0,177.0,Earth,False,TRAPPIST-1e,False,E,518,S,7888,01,True
35.0,0.0,0.0,0.0,0.0,0.0,Europa,True,PSO J318.5-22,False,C,256,P,7889,01,True
58.0,0.0,268.0,0.0,109.0,594.0,Earth,False,TRAPPIST-1e,False,F,1508,S,7890,01,False
17.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,1273,S,7890,02,True
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,7890,03,True
2.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,1274,S,7891,01,True
13.0,34.0,1.0,0.0,824.0,29.0,Earth,False,TRAPPIST-1e,False,00,00,00,7891,02,False
18.0,196.0,0.0,744.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1636,P,7892,01,True
29.0,46.0,68.0,589.0,88.0,0.0,Earth,False,55 Cancri e,False,E,519,S,7894,01,True
21.0,102.0,9.0,21.0,464.0,104.0,Earth,False,55 Cancri e,False,F,1509,S,7895,01,False
43.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,295,S,7897,01,True
69.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1275,S,7899,01,False
40.0,0.0,0.0,14.0,785.0,10.0,Earth,False,TRAPPIST-1e,False,G,1275,S,7899,02,False
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1275,S,7899,03,True
36.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1512,S,7901,01,True
60.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1276,P,7902,01,False
17.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1276,P,7902,02,True
49.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1276,P,7902,03,False
23.0,1.0,700.0,0.0,7.0,136.0,Earth,False,TRAPPIST-1e,False,G,1276,P,7902,04,False
39.0,472.0,0.0,0.0,173.0,0.0,Earth,False,TRAPPIST-1e,False,F,1638,P,7903,01,False
53.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,7904,01,True
26.0,485.0,8.0,2184.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1277,P,7904,02,True
31.0,0.0,87.0,0.0,2263.0,224.0,Europa,False,TRAPPIST-1e,False,C,296,S,7905,01,False
48.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,296,S,7905,02,True
26.0,1432.0,1283.0,0.0,178.0,3854.0,Europa,False,55 Cancri e,False,C,296,S,7905,03,False
25.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1513,S,7907,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,310,S,7908,01,True
30.0,4.0,637.0,0.0,0.0,3.0,Earth,False,TRAPPIST-1e,False,F,1639,P,7910,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1278,S,7913,01,True
23.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1278,P,7914,01,False
24.0,0.0,80.0,106.0,344.0,0.0,Earth,False,TRAPPIST-1e,False,G,1278,P,7914,02,False
47.0,397.0,0.0,321.0,0.0,5.0,Earth,False,TRAPPIST-1e,False,G,1278,P,7914,03,True
37.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1279,P,7916,01,False
24.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1640,P,7918,01,True
21.0,90.0,0.0,817.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1281,P,7919,01,False
42.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1515,S,7920,01,True
39.0,2803.0,79.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1517,S,7922,01,False
28.0,589.0,57.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1642,P,7924,01,False
32.0,0.0,0.0,729.3333333333334,365.0,1216.0,Earth,False,TRAPPIST-1e,False,E,514,P,7926,01,False
31.0,0.0,910.0,58.0,1654.0,1217.0,Europa,False,TRAPPIST-1e,False,B,311,S,7929,01,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,7930,01,True
41.0,84.0,0.0,6.0,811.0,2.0,Earth,False,TRAPPIST-1e,False,F,1520,S,7935,01,True
21.0,7.0,0.0,622.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1644,P,7936,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1284,P,7936,02,False
9.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1284,P,7936,03,True
36.0,0.0,5840.0,0.0,2326.0,461.0,Europa,False,TRAPPIST-1e,False,D,229,S,7937,01,False
30.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,229,S,7937,02,True
27.0,0.0,593.0,0.0,259.0,0.0,Earth,False,TRAPPIST-1e,False,G,1281,S,7939,01,False
40.0,580.0,0.0,447.0,6.0,0.0,Earth,False,TRAPPIST-1e,False,F,1521,S,7940,01,False
41.0,0.0,116.0,2184.0,3926.0,10.0,Europa,False,TRAPPIST-1e,False,C,257,P,7941,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,258,P,7943,01,True
36.0,2.0,5840.0,0.0,98.0,4.0,Europa,False,PSO J318.5-22,True,B,258,P,7943,02,True
15.0,31.0,804.0,1.0,3926.0,2577.0,Europa,False,TRAPPIST-1e,False,D,230,S,7944,01,False
39.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,230,S,7944,02,True
21.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1522,S,7945,01,True
24.0,0.0,0.0,604.0,0.0,91.0,Earth,False,PSO J318.5-22,False,F,1645,P,7946,01,True
28.0,1811.0,1.0,57.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1646,P,7947,01,False
47.0,0.0,14.0,0.0,2330.0,0.0,Earth,False,TRAPPIST-1e,False,G,1283,S,7949,01,False
55.0,0.0,1620.0,159.0,167.33333333333334,0.0,Earth,False,TRAPPIST-1e,False,G,1287,P,7950,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1287,P,7950,02,True
22.0,10.0,0.0,624.0,0.0,85.0,Earth,False,55 Cancri e,False,E,516,P,7950,03,True
26.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1287,P,7950,04,True
62.0,100.0,0.0,38.0,1211.0,0.0,Mars,False,TRAPPIST-1e,False,F,1523,S,7952,01,False
53.0,868.0,0.0,686.0,520.0,24.0,Mars,False,TRAPPIST-1e,False,E,524,S,7952,02,False
29.0,30.0,0.0,0.0,0.0,780.0,Earth,False,55 Cancri e,False,G,1284,S,7954,01,False
21.0,640.0,0.0,144.0,104.0,0.0,Earth,False,TRAPPIST-1e,False,G,1288,P,7955,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1285,S,7957,01,True
34.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,525,S,7958,01,True
19.0,1.0,7.0,0.0,689.0,0.0,Earth,False,TRAPPIST-1e,False,F,1648,P,7960,01,False
14.0,0.0,360.0,0.0,25.0,1340.0,Earth,False,TRAPPIST-1e,False,G,1290,P,7962,01,False
21.0,691.0,0.0,0.0,187.0,15.0,Earth,False,TRAPPIST-1e,False,G,1288,S,7967,01,False
55.0,376.0,0.0,858.0,0.0,31.0,Mars,False,TRAPPIST-1e,False,D,232,S,7968,01,True
18.0,0.0,3492.0,0.0,506.0,8.0,Europa,False,55 Cancri e,False,C,258,P,7970,01,True
33.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,260,P,7972,01,True
35.0,33.666666666666664,246.0,25.0,42.0,3730.0,Europa,False,TRAPPIST-1e,False,B,260,P,7972,02,False
31.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,C,297,S,7973,01,True
27.0,0.0,2318.0,1127.0,2423.0,115.0,Europa,False,TRAPPIST-1e,False,C,259,P,7974,01,False
24.333333333333332,0.0,36.0,89.0,948.0,927.0,Europa,False,TRAPPIST-1e,False,C,259,P,7974,02,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1289,S,7976,01,True
24.0,24.0,174.0,0.0,509.0,15.0,Earth,False,TRAPPIST-1e,False,F,1652,P,7981,01,False
22.0,31.0,0.0,1.0,25.0,757.0,Earth,False,TRAPPIST-1e,False,G,1293,P,7981,02,False
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,261,P,7982,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,261,P,7982,02,True
53.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,00,00,00,7983,01,True
4.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1653,P,7984,01,True
24.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1653,P,7984,02,True
23.0,649.0,0.0,622.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1653,P,7984,03,True
1.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1653,P,7984,04,True
18.0,1969.0,0.0,310.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1654,P,7985,01,True
21.0,838.0,45.0,455.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1655,P,7986,01,False
40.0,2803.0,0.0,21.0,0.0,1.0,Mars,False,TRAPPIST-1e,False,D,248,P,7987,01,False
49.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,313,S,7988,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1290,S,7989,01,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,1294,P,7990,01,True
40.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,A,96,S,7993,01,True
47.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,True,A,96,S,7993,02,True
25.0,153.0,0.0,0.0,388.0,0.0,Earth,False,PSO J318.5-22,False,G,1295,P,7994,01,False
36.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,00,00,00,7995,01,True
39.0,17.0,334.0,708.0,17.0,366.0,Earth,False,TRAPPIST-1e,False,F,1657,P,7996,01,False
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,262,P,7999,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1292,S,8000,01,True
14.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1292,S,8000,02,True
7.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1659,P,8003,01,True
50.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,1527,S,8004,01,True
22.0,0.0,15.0,0.0,548.0,124.0,Earth,False,55 Cancri e,False,F,1528,S,8005,01,False
17.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1293,S,8005,02,True
35.0,676.0,0.0,0.0,0.0,40.0,Earth,False,TRAPPIST-1e,False,F,1528,S,8005,03,False
22.0,0.0,1145.0,0.0,0.0,371.0,Earth,False,TRAPPIST-1e,False,F,1529,S,8006,01,False
26.0,0.0,0.0,1.0,886.0,0.0,Earth,False,TRAPPIST-1e,False,G,1296,P,8007,01,False
24.0,0.0,0.0,92.0,1492.0,0.0,Earth,False,PSO J318.5-22,False,E,517,P,8007,02,True
59.0,0.0,2593.0,0.0,98.0,0.0,Europa,False,TRAPPIST-1e,False,C,300,S,8010,01,True
24.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1531,S,8012,01,True
17.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,530,S,8012,02,False
28.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1531,S,8012,03,True
38.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1294,S,8014,01,True
2.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,B,315,S,8015,01,True
36.0,0.0,244.0,0.0,3926.0,2302.0,Europa,False,TRAPPIST-1e,False,B,315,S,8015,02,False
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,315,S,8015,03,True
15.0,0.0,10.0,0.0,595.0,381.0,Earth,False,TRAPPIST-1e,False,E,531,S,8016,01,False
54.0,0.0,0.0,5.0,1268.0,26.0,Earth,False,TRAPPIST-1e,False,F,1532,S,8018,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1660,P,8019,01,True
22.0,668.0,79.0,0.0,0.0,1.0,Earth,False,TRAPPIST-1e,False,F,1661,P,8020,01,False
23.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1298,P,8021,01,False
14.0,0.0,4545.0,271.0,199.0,1377.0,Europa,False,TRAPPIST-1e,False,D,249,P,8023,01,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,249,P,8023,02,True
73.0,16.0,0.0,722.0,2.0,89.0,Earth,False,TRAPPIST-1e,False,F,1533,S,8024,01,False
29.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,B,263,P,8025,01,True
29.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1534,S,8026,01,True
12.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1297,S,8027,01,False
27.0,31.0,225.0,331.0,0.0,14.0,Earth,False,55 Cancri e,False,F,1535,S,8027,02,False
31.0,779.0,0.0,3.0,57.0,0.0,Earth,False,TRAPPIST-1e,False,G,1298,S,8029,01,False
26.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1299,S,8030,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,250,P,8031,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,A,85,P,8032,01,True
40.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,A,85,P,8032,02,True
18.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,532,S,8034,01,False
52.0,1222.0,2.0,74.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,532,S,8034,02,False
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1536,S,8035,01,True
51.0,172.0,350.0,0.0,16.0,1005.0,Earth,False,TRAPPIST-1e,False,F,1537,S,8036,01,False
35.0,0.0,0.0,62.0,0.0,891.0,Earth,False,TRAPPIST-1e,False,F,1537,S,8036,02,False
14.0,0.0,476.0,249.0,177.0,0.0,Earth,False,TRAPPIST-1e,False,F,1538,S,8037,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,301,S,8038,01,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,301,S,8038,02,True
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,1299,P,8042,01,False
45.0,5.0,5840.0,0.0,79.0,281.0,Europa,False,55 Cancri e,False,A,97,S,8043,01,True
29.0,0.0,1408.0,0.0,408.0,1.0,Europa,False,TRAPPIST-1e,False,A,97,S,8043,02,True
39.0,1.0,392.0,64.0,148.0,1367.0,Europa,False,TRAPPIST-1e,True,A,97,S,8043,03,True
37.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,A,97,S,8043,04,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1300,P,8046,01,True
22.0,6.0,21.0,0.0,782.0,0.0,Earth,False,TRAPPIST-1e,False,G,1301,P,8049,01,False
30.0,0.0,34.0,143.0,275.0,0.0,Earth,False,PSO J318.5-22,False,G,1300,S,8050,01,False
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,8050,02,True
0.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1300,S,8050,03,True
9.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1302,S,8052,01,False
18.0,0.0,0.0,0.0,1.0,335.0,Earth,False,PSO J318.5-22,False,G,1302,S,8052,02,False
29.0,1544.0,1.0,206.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,1663,P,8053,01,False
52.0,62.666666666666664,0.0,262.0,1425.0,571.0,Mars,False,55 Cancri e,False,F,1540,S,8054,01,False
27.0,0.0,0.0,846.0,59.0,0.0,Earth,False,TRAPPIST-1e,False,E,533,S,8055,01,False
54.0,0.0,793.0,0.0,87.0,1567.0,Europa,False,TRAPPIST-1e,False,C,262,P,8056,01,False
28.0,40.0,5840.0,0.0,111.0,551.0,Europa,False,TRAPPIST-1e,False,C,262,P,8056,02,True
65.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,267,P,8057,01,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,267,P,8057,02,True
29.0,12.0,2.0,0.0,432.0,1548.0,Earth,False,TRAPPIST-1e,False,F,1664,P,8058,01,False
20.0,0.0,38.0,0.0,0.0,1779.0,Earth,False,TRAPPIST-1e,False,G,1302,P,8059,01,False
39.0,1369.0,259.0,960.0,1.0,29.0,Mars,False,TRAPPIST-1e,False,F,1541,S,8060,01,False
37.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1541,S,8060,02,True
20.0,452.0,25.0,0.0,11.0,0.0,Earth,False,TRAPPIST-1e,False,F,1543,S,8063,01,False
40.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,00,00,00,8064,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,534,S,8064,02,True
33.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,534,S,8064,03,False
23.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,1544,S,8066,01,True
32.0,1.0,0.0,259.3333333333333,9.0,663.0,Earth,False,55 Cancri e,False,F,1666,P,8067,01,False
20.0,0.0,52.0,0.0,110.0,614.0,Earth,False,TRAPPIST-1e,False,F,1545,S,8068,01,False
60.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,234,S,8069,01,True
53.0,0.0,0.0,716.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1546,S,8071,01,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,236,S,8072,01,True
35.0,0.0,5500.0,0.0,180.0,3173.0,Europa,False,55 Cancri e,False,D,236,S,8072,02,False
19.0,355.0,0.0,0.0,0.0,284.0,Earth,False,55 Cancri e,False,F,1547,S,8075,01,False
43.0,1.0,2060.0,256.0,1.0,2764.0,Europa,False,55 Cancri e,False,C,263,P,8076,01,False
29.0,2686.0,0.0,0.0,2854.0,2553.0,Europa,False,55 Cancri e,False,C,263,P,8076,02,False
20.0,721.0,122.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,1304,P,8077,01,False
19.0,0.0,0.0,134.0,1931.0,299.6666666666667,Earth,False,TRAPPIST-1e,False,F,1667,P,8078,01,False
21.0,505.0,0.0,0.0,0.0,110.0,Earth,False,PSO J318.5-22,False,F,1548,S,8079,01,True
39.0,2.0,5840.0,336.0,1.0,904.0,Europa,False,55 Cancri e,False,D,251,P,8081,01,True
12.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,1305,P,8082,01,False
20.0,1842.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,F,1668,P,8082,02,True
18.0,595.0,134.0,7.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,1669,P,8083,01,False
31.0,556.6666666666666,745.0,0.0,3926.0,2161.0,Europa,False,TRAPPIST-1e,False,C,264,P,8084,01,False
35.0,635.0,3.0,0.0,786.0,25.0,Earth,False,PSO J318.5-22,False,F,1549,S,8085,01,False
44.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,1306,P,8086,01,True
62.0,33.0,3518.0,0.0,394.0,0.0,Europa,False,TRAPPIST-1e,False,B,268,P,8087,01,True
23.0,1.0,0.0,11.0,0.0,2336.0,Mars,False,TRAPPIST-1e,False,E,521,P,8088,01,False
23.0,3.0,0.0,0.0,1677.0,0.0,Mars,False,TRAPPIST-1e,True,F,1670,P,8088,02,False
19.0,0.0,0.0,1761.0,0.0,36.0,Earth,False,TRAPPIST-1e,False,F,1671,P,8089,01,True
29.0,18.0,7.0,0.0,0.0,779.0,Earth,False,TRAPPIST-1e,False,F,1672,P,8091,01,False
31.0,0.0,4655.0,135.0,2075.0,402.0,Europa,False,TRAPPIST-1e,False,D,238,S,8092,01,True
33.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,True,D,238,S,8092,02,True
41.0,0.0,3216.0,0.0,433.0,517.0,Europa,False,TRAPPIST-1e,False,D,238,S,8092,03,False
60.0,19.0,5840.0,0.0,0.0,1781.0,Europa,False,TRAPPIST-1e,False,C,265,P,8094,01,True
41.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,317,S,8097,01,True
69.0,0.0,269.0,0.0,190.0,3854.0,Europa,False,TRAPPIST-1e,True,B,269,P,8098,01,False
44.0,9.0,2311.0,0.0,633.0,1.0,Europa,False,55 Cancri e,False,B,269,P,8098,02,True
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,269,P,8098,03,True
26.0,0.0,5840.0,0.0,3.0,386.0,Europa,False,55 Cancri e,False,B,269,P,8098,04,True
30.0,4.0,0.0,442.0,2441.0,0.0,Earth,False,TRAPPIST-1e,False,F,1674,P,8102,01,False
34.0,81.0,0.0,492.0,122.0,0.0,Mars,False,TRAPPIST-1e,False,F,1675,P,8103,01,False
18.0,0.0,0.0,15.0,570.0,84.0,Earth,False,PSO J318.5-22,False,F,1677,P,8105,01,False
49.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,1306,S,8106,01,True
71.0,48.0,43.0,0.0,78.0,534.0,Earth,False,PSO J318.5-22,False,F,1678,P,8107,01,False
